bike,start_time,end_time,start_st,end_st
e_515_0,2017-07-03 02:33:03.562315,2017-07-03 02:38:38.661757,341,237
3320_17,2017-07-03 02:33:03.610396,2017-07-03 02:52:51.507763,3360,3400
334_3,2017-07-03 02:33:14.340878,2017-07-03 02:42:42.740695,72,3173
482_16,2017-07-03 02:33:20.686040,2017-07-03 02:44:58.764432,523,164
515_17,2017-07-03 02:33:26.316307,2017-07-03 02:45:17.193233,3374,3314
518_15,2017-07-03 02:33:36.043460,2017-07-03 02:39:22.811141,507,439
3136_23,2017-07-03 02:33:39.120646,2017-07-03 02:54:18.247012,487,259
e_397_0,2017-07-03 02:33:43.775173,2017-07-03 02:47:11.225077,3106,3119
e_427_0,2017-07-03 02:33:51.399944,2017-07-03 02:46:35.215317,515,417
3405_11,2017-07-03 02:33:55.906354,2017-07-03 02:37:35.147251,402,483
e_368_1,2017-07-03 02:33:56.228780,2017-07-03 02:41:00.755523,398,3388
2023_15,2017-07-03 02:34:06.329880,2017-07-03 02:56:42.159343,515,3002
491_23,2017-07-03 02:34:06.728306,2017-07-03 02:41:42.508821,523,168
3260_13,2017-07-03 02:34:12.898347,2017-07-03 02:39:51.837570,3260,369
3472_18,2017-07-03 02:34:17.343525,2017-07-03 02:42:27.116107,143,3308
3129_6,2017-07-03 02:34:28.103843,2017-07-03 02:40:57.051652,501,472
3463_12,2017-07-03 02:34:33.212037,2017-07-03 03:01:58.602853,368,3169
307_3,2017-07-03 02:34:37.514520,2017-07-03 02:41:19.707672,519,503
252_5,2017-07-03 02:34:40.932675,2017-07-03 03:02:34.244860,252,514
e_442_2,2017-07-03 02:34:43.903587,2017-07-03 02:46:48.538395,479,511
239_10,2017-07-03 02:34:50.647356,2017-07-03 02:46:43.271987,3402,3382
e_3091_0,2017-07-03 02:34:51.627380,2017-07-03 02:43:11.727758,443,144
297_1,2017-07-03 02:34:56.234453,2017-07-03 02:41:43.197769,519,491
e_3477_0,2017-07-03 02:35:03.008440,2017-07-03 02:35:44.783108,3477,3478
3068_10,2017-07-03 02:35:12.293570,2017-07-03 03:10:31.235229,468,249
514_21,2017-07-03 02:35:13.477661,2017-07-03 02:46:06.799738,377,534
e_3160_0,2017-07-03 02:35:16.165679,2017-07-03 02:39:01.301078,3263,504
e_3301_0,2017-07-03 02:35:17.282372,2017-07-03 02:40:45.672529,3331,3434
2021_18,2017-07-03 02:35:25.975420,2017-07-03 02:55:55.412733,3312,441
3112_11,2017-07-03 02:35:26.993897,2017-07-03 02:43:34.446884,310,418
e_382_1,2017-07-03 02:35:27.791022,2017-07-03 02:39:37.886644,388,444
3362_16,2017-07-03 02:35:30.133599,2017-07-03 02:41:53.978967,3172,499
3412_8,2017-07-03 02:35:44.286885,2017-07-03 02:49:58.909008,403,296
e_417_0,2017-07-03 02:35:49.009715,2017-07-03 02:49:28.652357,354,3303
340_7,2017-07-03 02:35:50.444691,2017-07-03 02:41:56.446328,527,498
e_525_1,2017-07-03 02:36:35.273399,2017-07-03 02:40:45.705788,523,468
e_3403_1,2017-07-03 02:36:49.513288,2017-07-03 02:40:22.471027,3242,322
238_8,2017-07-03 02:36:53.126247,2017-07-03 03:04:30.151746,3445,525
173_6,2017-07-03 02:36:58.814247,2017-07-03 02:41:23.956097,449,529
e_422_2,2017-07-03 02:37:10.400170,2017-07-03 02:43:32.251264,524,449
2003_17,2017-07-03 02:37:15.587638,2017-07-03 02:56:03.092301,3466,127
3353_14,2017-07-03 02:37:17.738152,2017-07-03 02:50:38.530500,3409,3349
e_3186_0,2017-07-03 02:37:22.509840,2017-07-03 03:08:06.481916,3214,3202
316_16,2017-07-03 02:37:26.005393,2017-07-03 02:44:49.873276,128,334
3238_8,2017-07-03 02:37:48.989210,2017-07-03 02:49:07.442768,472,3462
3047_7,2017-07-03 02:38:11.161931,2017-07-03 02:47:36.779141,505,3443
3416_13,2017-07-03 02:38:14.772045,2017-07-03 02:49:21.626590,157,2000
e_3374_1,2017-07-03 02:38:17.377241,2017-07-03 02:44:45.317205,3443,492
497_3,2017-07-03 02:38:17.441832,2017-07-03 02:44:08.447910,3474,161
514_6,2017-07-03 02:38:19.161896,2017-07-03 02:48:41.118929,423,297
487_7,2017-07-03 02:38:20.638985,2017-07-03 02:50:21.829455,157,217
e_505_1,2017-07-03 02:38:28.790115,2017-07-03 02:48:46.079508,150,382
3459_2,2017-07-03 02:38:48.217532,2017-07-03 02:44:56.700355,518,507
267_27,2017-07-03 02:38:55.193306,2017-07-03 02:45:25.512324,523,3164
508_6,2017-07-03 02:38:57.825410,2017-07-03 02:41:26.217705,301,349
3185_4,2017-07-03 02:39:07.345674,2017-07-03 03:18:32.158383,3183,3202
150_8,2017-07-03 02:39:07.900169,2017-07-03 02:55:08.871923,3256,151
3143_23,2017-07-03 02:39:09.254449,2017-07-03 02:45:07.607956,490,505
e_3134_2,2017-07-03 02:39:16.720493,2017-07-03 02:48:40.691252,3376,518
e_3376_0,2017-07-03 02:39:18.193136,2017-07-03 02:45:06.443180,347,426
3134_21,2017-07-03 02:39:18.893794,2017-07-03 02:57:47.242241,525,435
3408_11,2017-07-03 02:39:36.652077,2017-07-03 02:55:31.648127,3408,3365
e_382_1,2017-07-03 02:39:37.886644,2017-07-03 02:40:47.402640,444,466
247_9,2017-07-03 02:39:48.936277,2017-07-03 02:50:06.424490,466,167
3073_3,2017-07-03 02:39:53.969455,2017-07-03 02:48:28.732071,313,322
e_323_1,2017-07-03 02:39:58.029498,2017-07-03 02:44:40.720527,3401,3321
3329_12,2017-07-03 02:40:26.432799,2017-07-03 02:47:24.475805,3358,3416
402_14,2017-07-03 02:40:35.800827,2017-07-03 02:50:10.632131,486,285
3422_9,2017-07-03 02:40:40.646682,2017-07-03 02:55:47.566871,143,3347
3452_20,2017-07-03 02:40:41.999129,2017-07-03 03:01:34.659417,519,531
327_9,2017-07-03 02:40:45.331258,2017-07-03 02:54:26.709330,3427,382
3203_5,2017-07-03 02:40:48.662440,2017-07-03 03:53:18.770691,3203,3202
3172_13,2017-07-03 02:41:03.101818,2017-07-03 02:46:06.386325,3467,146
e_259_1,2017-07-03 02:41:06.079808,2017-07-03 02:47:43.145810,3002,260
351_16,2017-07-03 02:41:11.745134,2017-07-03 02:59:58.356462,279,503
3288_16,2017-07-03 02:41:14.274178,2017-07-03 02:56:40.869446,527,161
e_3338_1,2017-07-03 02:41:15.182764,2017-07-03 02:51:40.912223,459,417
545_6,2017-07-03 02:41:26.023614,2017-07-03 02:46:14.177266,368,358
3155_19,2017-07-03 02:41:26.181573,2017-07-03 02:44:20.842086,3155,2023
3129_3,2017-07-03 02:41:28.081555,2017-07-03 02:52:44.018959,3119,3112
260_9,2017-07-03 02:41:31.839271,2017-07-03 02:53:10.992029,260,531
e_3119_0,2017-07-03 02:41:32.208792,2017-07-03 02:50:45.804622,3101,3118
415_20,2017-07-03 02:41:37.413958,2017-07-03 02:50:48.652234,308,401
457_1,2017-07-03 02:41:40.644398,2017-07-03 02:48:46.960634,446,491
3355_9,2017-07-03 02:41:53.511524,2017-07-03 03:05:50.015803,382,195
445_22,2017-07-03 02:41:57.374006,2017-07-03 03:00:32.504010,2001,361
523_5,2017-07-03 02:42:00.200167,2017-07-03 02:45:40.663851,416,262
252_4,2017-07-03 02:42:09.752754,2017-07-03 02:53:02.544736,252,417
3235_15,2017-07-03 02:42:10.691313,2017-07-03 02:57:35.031387,281,379
260_11,2017-07-03 02:42:19.049187,2017-07-03 02:48:45.715573,377,426
459_21,2017-07-03 02:42:19.411588,2017-07-03 02:46:58.020057,497,116
361_20,2017-07-03 02:42:29.594993,2017-07-03 03:06:13.434210,3142,446
514_8,2017-07-03 02:42:52.463704,2017-07-03 02:58:38.369533,457,3293
e_537_0,2017-07-03 02:43:07.534959,2017-07-03 03:00:15.644673,3305,527
e_3345_1,2017-07-03 02:43:22.857392,2017-07-03 02:51:14.381828,3282,3374
3221_12,2017-07-03 02:43:50.529001,2017-07-03 02:55:12.531407,3112,3125
3440_17,2017-07-03 02:43:51.104889,2017-07-03 02:53:50.830157,3440,3304
401_17,2017-07-03 02:44:14.599169,2017-07-03 03:04:04.051313,3163,212
3132_9,2017-07-03 02:44:16.808539,2017-07-03 02:49:06.828308,477,484
e_3632_1,2017-07-03 02:44:21.896544,2017-07-03 02:55:22.313603,540,523
e_347_1,2017-07-03 02:44:24.665527,2017-07-03 02:56:10.658150,473,505
e_323_1,2017-07-03 02:44:40.720527,2017-07-03 02:45:43.557128,3321,3308
3341_13,2017-07-03 02:44:57.019575,2017-07-03 02:52:06.409197,3137,499
e_3285_0,2017-07-03 02:45:01.067245,2017-07-03 02:51:29.490003,484,546
e_324_1,2017-07-03 02:45:01.473114,2017-07-03 03:00:52.970740,406,312
e_330_0,2017-07-03 02:45:20.930615,2017-07-03 02:52:38.525902,3129,3108
3065_12,2017-07-03 02:45:24.035805,2017-07-03 03:06:53.229874,532,3119
3147_9,2017-07-03 02:45:33.890352,2017-07-03 02:59:21.376155,2021,336
457_9,2017-07-03 02:45:41.881458,2017-07-03 03:09:11.119020,3255,3171
3463_2,2017-07-03 02:45:43.585929,2017-07-03 02:55:56.669026,434,347
e_459_1,2017-07-03 02:45:47.652113,2017-07-03 03:09:15.243419,448,304
3053_9,2017-07-03 02:46:09.941136,2017-07-03 02:58:16.785893,3115,3141
e_369_0,2017-07-03 02:46:13.466024,2017-07-03 02:54:07.991858,447,446
500_22,2017-07-03 02:46:14.380609,2017-07-03 02:55:11.649091,522,498
368_9,2017-07-03 02:46:20.795777,2017-07-03 03:04:11.462933,368,515
3342_11,2017-07-03 02:46:25.693739,2017-07-03 02:54:25.597692,3317,3423
379_9,2017-07-03 02:46:33.685354,2017-07-03 02:50:55.801500,494,466
460_11,2017-07-03 02:46:47.906660,2017-07-03 03:16:03.143414,274,237
3185_3,2017-07-03 02:46:53.215950,2017-07-03 03:34:54.306672,3185,3192
e_3103_1,2017-07-03 02:46:54.058368,2017-07-03 02:49:19.534564,3086,3107
e_3325_0,2017-07-03 02:47:05.642324,2017-07-03 02:53:18.919494,293,2003
3440_16,2017-07-03 02:47:07.871281,2017-07-03 03:02:16.913186,3440,409
326_12,2017-07-03 02:47:13.556586,2017-07-03 03:03:49.609694,128,519
e_3489_1,2017-07-03 02:47:21.144276,2017-07-03 03:05:12.562187,3489,217
457_2,2017-07-03 02:47:21.986929,2017-07-03 03:07:10.901449,2021,3369
476_5,2017-07-03 02:47:25.086845,2017-07-03 03:00:53.337014,3175,3143
e_392_1,2017-07-03 02:47:35.428910,2017-07-03 02:50:27.463472,344,396
e_422_2,2017-07-03 02:47:43.967568,2017-07-03 02:58:39.595441,449,3374
459_20,2017-07-03 02:47:48.603986,2017-07-03 02:55:55.779254,459,358
3286_11,2017-07-03 02:47:56.198410,2017-07-03 02:52:01.758349,267,3443
e_3496_0,2017-07-03 02:47:56.852737,2017-07-03 02:51:01.649679,3496,3497
e_3256_0,2017-07-03 02:48:09.200338,2017-07-03 02:53:07.815578,2006,3167
3422_2,2017-07-03 02:48:12.024354,2017-07-03 03:01:20.652236,398,217
e_529_1,2017-07-03 02:48:18.872404,2017-07-03 02:50:40.177825,514,508
3073_8,2017-07-03 02:48:23.424561,2017-07-03 02:51:52.614790,297,3263
167_16,2017-07-03 02:48:23.437839,2017-07-03 03:08:15.380169,2008,508
303_6,2017-07-03 02:48:25.206631,2017-07-03 02:51:14.085363,432,3263
e_490_2,2017-07-03 02:48:35.479910,2017-07-03 03:00:29.883912,266,450
540_11,2017-07-03 02:48:35.844096,2017-07-03 02:56:34.583776,3428,491
e_536_0,2017-07-03 02:48:38.262817,2017-07-03 02:51:08.909793,3161,3162
2006_20,2017-07-03 02:48:38.310100,2017-07-03 03:05:39.125345,387,253
e_3292_1,2017-07-03 02:48:39.329916,2017-07-03 02:59:32.283805,403,337
3161_23,2017-07-03 02:48:44.730032,2017-07-03 03:07:29.699203,3145,295
3163_20,2017-07-03 02:48:50.734801,2017-07-03 02:55:20.005560,3163,3137
e_470_1,2017-07-03 02:48:51.523814,2017-07-03 02:53:26.972399,492,345
e_3137_0,2017-07-03 02:48:51.599870,2017-07-03 02:52:47.583157,3041,3042
3163_19,2017-07-03 02:49:03.547859,2017-07-03 02:55:23.222862,3163,2006
e_388_1,2017-07-03 02:49:04.471579,2017-07-03 03:03:00.592194,514,402
3459_10,2017-07-03 02:49:07.885712,2017-07-03 02:54:16.775877,482,382
423_8,2017-07-03 02:49:16.043634,2017-07-03 03:00:18.520030,3224,401
e_3422_0,2017-07-03 02:49:21.972075,2017-07-03 03:15:04.983939,392,223
455_18,2017-07-03 02:49:22.800536,2017-07-03 02:53:30.042354,486,540
399_1,2017-07-03 02:49:25.890301,2017-07-03 02:51:05.897768,3346,3416
3366_10,2017-07-03 02:49:30.387166,2017-07-03 03:14:04.975698,504,3132
e_492_2,2017-07-03 02:49:37.123093,2017-07-03 02:53:47.743471,3263,3428
406_12,2017-07-03 02:49:39.686727,2017-07-03 03:01:11.042151,3435,368
257_15,2017-07-03 02:49:45.529102,2017-07-03 02:59:51.157525,480,514
465_17,2017-07-03 02:49:51.533125,2017-07-03 02:59:59.503280,465,514
e_3163_1,2017-07-03 02:49:51.700502,2017-07-03 03:03:59.042669,306,473
e_3284_0,2017-07-03 02:49:54.481040,2017-07-03 02:56:27.676931,319,3436
3158_7,2017-07-03 02:50:03.238369,2017-07-03 02:56:36.496706,301,265
459_23,2017-07-03 02:50:14.579921,2017-07-03 02:59:45.321490,387,128
3086_11,2017-07-03 02:50:37.169595,2017-07-03 02:52:24.781815,3409,3411
499_15,2017-07-03 02:50:39.228405,2017-07-03 03:03:26.517445,536,497
3320_16,2017-07-03 02:50:46.526721,2017-07-03 03:02:32.740705,499,3143
497_3,2017-07-03 02:50:51.959257,2017-07-03 03:01:56.646791,161,393
3372_5,2017-07-03 02:50:53.285234,2017-07-03 02:58:08.696510,3400,3343
e_3332_0,2017-07-03 02:51:03.725683,2017-07-03 03:02:05.691310,3306,275
3282_18,2017-07-03 02:51:04.246402,2017-07-03 03:02:15.459310,428,503
e_3139_1,2017-07-03 02:51:05.734998,2017-07-03 03:07:24.585178,504,3255
354_7,2017-07-03 02:51:45.428085,2017-07-03 03:05:41.376583,354,2000
236_18,2017-07-03 02:51:49.168270,2017-07-03 02:59:31.343257,2006,3362
e_3075_1,2017-07-03 02:51:56.112659,2017-07-03 02:58:30.199515,350,428
3080_4,2017-07-03 02:52:04.747570,2017-07-03 03:04:12.452588,268,3002
523_20,2017-07-03 02:52:10.091646,2017-07-03 03:03:10.803641,444,3224
3143_23,2017-07-03 02:52:15.088002,2017-07-03 02:57:41.996021,505,490
e_3155_1,2017-07-03 02:52:23.542250,2017-07-03 02:57:34.017340,3158,519
e_3364_0,2017-07-03 02:52:24.947401,2017-07-03 03:01:45.450992,445,306
173_18,2017-07-03 02:52:31.349114,2017-07-03 02:58:24.971710,279,308
e_3143_0,2017-07-03 02:52:36.117735,2017-07-03 02:54:26.338336,2012,461
e_3107_0,2017-07-03 02:52:40.075166,2017-07-03 02:54:22.935535,82,2009
e_3382_1,2017-07-03 02:52:48.870262,2017-07-03 02:58:09.169624,402,151
350_7,2017-07-03 02:52:48.889653,2017-07-03 02:59:23.576539,505,497
279_8,2017-07-03 02:52:54.190558,2017-07-03 02:58:01.614762,284,238
315_0,2017-07-03 02:53:07.811648,2017-07-03 03:08:32.666109,382,524
503_10,2017-07-03 02:53:15.252342,2017-07-03 02:58:46.362201,3373,3413
3132_8,2017-07-03 02:53:24.826354,2017-07-03 02:57:53.972228,527,461
317_3,2017-07-03 02:53:46.054577,2017-07-03 03:12:13.105485,357,195
e_3440_0,2017-07-03 02:53:53.634957,2017-07-03 02:56:32.719934,3414,353
3101_11,2017-07-03 02:53:54.450010,2017-07-03 03:17:39.793606,355,358
2002_3,2017-07-03 02:53:57.801722,2017-07-03 03:03:01.995552,3409,3389
e_3456_0,2017-07-03 02:53:59.804264,2017-07-03 03:05:37.233766,321,387
537_9,2017-07-03 02:54:10.393981,2017-07-03 03:23:14.775360,441,251
173_0,2017-07-03 02:54:12.905911,2017-07-03 03:11:14.902159,517,469
328_0,2017-07-03 02:54:16.529588,2017-07-03 03:06:35.168602,173,212
523_16,2017-07-03 02:54:21.301668,2017-07-03 03:01:01.321285,3305,3135
e_384_0,2017-07-03 02:54:36.041741,2017-07-03 03:03:23.848767,354,392
3431_11,2017-07-03 02:54:38.366177,2017-07-03 03:08:46.765540,524,3435
491_22,2017-07-03 02:54:40.394664,2017-07-03 03:03:32.206062,433,285
472_10,2017-07-03 02:54:58.968304,2017-07-03 02:58:02.540661,359,3223
426_9,2017-07-03 02:55:08.322402,2017-07-03 03:14:31.388926,2012,3141
e_3091_0,2017-07-03 02:55:12.914634,2017-07-03 03:12:45.418391,144,3469
3129_6,2017-07-03 02:55:22.917373,2017-07-03 03:06:37.552112,472,3244
364_12,2017-07-03 02:55:30.113648,2017-07-03 02:57:32.908641,364,354
236_14,2017-07-03 02:55:48.303527,2017-07-03 03:08:22.770201,3305,3141
e_279_0,2017-07-03 02:55:52.217622,2017-07-03 03:05:05.623673,2021,507
e_364_0,2017-07-03 02:55:53.038784,2017-07-03 02:57:04.526058,82,351
e_3437_0,2017-07-03 02:56:03.541122,2017-07-03 02:59:30.789186,539,460
e_492_2,2017-07-03 02:56:10.955028,2017-07-03 03:02:12.932007,3428,496
e_293_1,2017-07-03 02:56:11.472024,2017-07-03 03:06:07.897704,293,386
508_6,2017-07-03 02:56:51.931790,2017-07-03 03:05:09.290265,349,432
513_13,2017-07-03 02:56:52.720037,2017-07-03 02:59:41.623206,3016,3093
e_3107_1,2017-07-03 02:56:59.617611,2017-07-03 02:59:02.248396,3086,3096
217_19,2017-07-03 02:57:01.489412,2017-07-03 03:07:18.201904,387,3427
350_10,2017-07-03 02:57:09.922997,2017-07-03 03:03:23.892460,456,2006
e_3263_0,2017-07-03 02:57:14.519848,2017-07-03 03:02:38.067517,528,518
2008_5,2017-07-03 02:57:17.028196,2017-07-03 03:03:48.885267,462,482
e_274_0,2017-07-03 02:57:35.501703,2017-07-03 03:03:21.981000,499,281
487_9,2017-07-03 02:57:41.305819,2017-07-03 03:10:24.497077,410,426
2023_15,2017-07-03 02:57:42.895305,2017-07-03 03:02:49.791326,3002,309
e_3454_0,2017-07-03 02:57:44.691441,2017-07-03 03:06:27.924113,3373,3337
e_3486_0,2017-07-03 02:58:05.586044,2017-07-03 03:09:57.204552,3440,3340
479_10,2017-07-03 02:58:12.207343,2017-07-03 03:01:30.271122,229,161
528_4,2017-07-03 02:58:26.761821,2017-07-03 03:12:46.844572,525,368
278_7,2017-07-03 02:58:31.160623,2017-07-03 03:11:36.951457,536,3447
e_347_1,2017-07-03 02:58:33.484851,2017-07-03 03:01:26.545012,505,402
305_3,2017-07-03 02:58:51.476777,2017-07-03 03:03:35.526899,446,3255
293_25,2017-07-03 02:59:00.268088,2017-07-03 03:13:06.905163,434,505
e_484_0,2017-07-03 02:59:17.027177,2017-07-03 03:11:24.562458,478,253
357_13,2017-07-03 02:59:26.161445,2017-07-03 03:09:48.298404,281,3170
e_409_0,2017-07-03 02:59:33.709718,2017-07-03 03:10:48.177882,327,127
e_3282_1,2017-07-03 02:59:43.164547,2017-07-03 03:07:42.823084,236,435
e_3296_0,2017-07-03 02:59:52.031732,2017-07-03 03:05:59.255279,487,472
2006_18,2017-07-03 02:59:54.873373,2017-07-03 03:15:28.617137,480,3350
412_9,2017-07-03 02:59:55.682027,2017-07-03 03:04:43.688501,3346,3354
513_1,2017-07-03 02:59:56.285805,2017-07-03 03:11:09.977485,513,472
303_11,2017-07-03 03:00:03.300694,2017-07-03 03:02:14.135372,3372,3156
522_22,2017-07-03 03:00:13.093302,2017-07-03 03:06:29.407509,522,454
e_358_0,2017-07-03 03:00:13.122771,2017-07-03 03:09:30.578646,82,509
514_21,2017-07-03 03:00:13.877483,2017-07-03 03:07:04.944940,534,351
459_21,2017-07-03 03:00:14.736361,2017-07-03 03:15:41.595296,116,432
3147_12,2017-07-03 03:00:18.201219,2017-07-03 03:03:45.285393,509,3428
257_11,2017-07-03 03:00:19.419278,2017-07-03 03:09:01.638109,449,3635
3080_5,2017-07-03 03:00:39.774814,2017-07-03 03:10:19.243085,3074,3115
e_152_1,2017-07-03 03:00:45.722320,2017-07-03 03:02:58.928330,326,403
2003_17,2017-07-03 03:00:50.884943,2017-07-03 03:07:32.995119,127,3436
3066_4,2017-07-03 03:00:51.293837,2017-07-03 03:18:07.293388,3232,436
459_19,2017-07-03 03:00:59.288801,2017-07-03 03:22:21.286116,459,3260
3547_19,2017-07-03 03:00:59.840297,2017-07-03 03:20:18.192054,3161,517
244_8,2017-07-03 03:01:09.798206,2017-07-03 03:07:02.310954,244,3232
504_14,2017-07-03 03:01:25.182891,2017-07-03 03:06:59.726382,3244,3427
2021_12,2017-07-03 03:01:40.474647,2017-07-03 03:07:33.010388,3458,173
399_1,2017-07-03 03:01:46.957627,2017-07-03 03:13:57.971398,3416,3232
316_16,2017-07-03 03:01:59.643310,2017-07-03 03:07:28.078630,334,462
e_434_0,2017-07-03 03:02:01.753570,2017-07-03 03:08:25.848144,3093,3076
3143_23,2017-07-03 03:02:13.271531,2017-07-03 03:09:48.768783,490,173
372_8,2017-07-03 03:02:21.951871,2017-07-03 03:09:11.191718,372,343
3417_11,2017-07-03 03:02:23.290105,2017-07-03 03:04:16.624563,3303,3329
258_9,2017-07-03 03:02:33.525784,2017-07-03 03:17:45.935698,258,3423
e_3417_0,2017-07-03 03:02:39.432188,2017-07-03 03:07:47.084598,486,380
e_3409_1,2017-07-03 03:02:46.064848,2017-07-03 03:05:09.028033,262,324
3453_3,2017-07-03 03:02:47.485576,2017-07-03 03:11:57.688119,3083,3102
3080_6,2017-07-03 03:02:49.128219,2017-07-03 03:10:24.275960,3117,3113
e_3294_1,2017-07-03 03:02:50.339591,2017-07-03 03:18:29.298858,3293,525
e_522_0,2017-07-03 03:03:02.070098,2017-07-03 03:06:15.257875,457,173
3073_2,2017-07-03 03:03:10.095071,2017-07-03 03:06:48.117132,3092,3103
523_8,2017-07-03 03:03:17.472485,2017-07-03 03:10:02.373548,450,513
380_16,2017-07-03 03:03:19.578015,2017-07-03 03:12:32.091185,152,368
e_3236_1,2017-07-03 03:03:28.003600,2017-07-03 03:13:36.025515,458,168
e_466_1,2017-07-03 03:03:39.654473,2017-07-03 03:10:36.654091,3164,3223
501_18,2017-07-03 03:03:41.971793,2017-07-03 03:08:46.409340,303,268
e_3375_0,2017-07-03 03:03:49.336245,2017-07-03 03:10:15.694421,380,486
e_3135_0,2017-07-03 03:04:03.611598,2017-07-03 03:30:33.085905,483,275
3073_8,2017-07-03 03:04:05.099695,2017-07-03 03:28:34.494488,3263,523
3164_15,2017-07-03 03:04:05.530587,2017-07-03 03:21:31.963141,291,501
252_4,2017-07-03 03:04:10.677734,2017-07-03 03:18:14.524520,417,151
e_392_0,2017-07-03 03:04:11.595950,2017-07-03 03:05:54.254075,3384,3396
e_3075_1,2017-07-03 03:04:18.508612,2017-07-03 03:06:57.335723,428,473
410_9,2017-07-03 03:04:18.595219,2017-07-03 03:23:19.831063,525,426
e_3449_0,2017-07-03 03:04:20.639292,2017-07-03 03:09:03.531368,3119,3115
3369_13,2017-07-03 03:04:32.872891,2017-07-03 03:15:02.666422,3282,3132
e_415_1,2017-07-03 03:04:36.913456,2017-07-03 03:08:14.918477,3416,3358
3147_12,2017-07-03 03:04:43.577655,2017-07-03 03:15:40.864670,3428,267
499_15,2017-07-03 03:04:46.312109,2017-07-03 03:12:20.069573,497,504
e_3472_0,2017-07-03 03:04:52.197136,2017-07-03 03:27:34.009302,3223,3121
3052_5,2017-07-03 03:04:53.396380,2017-07-03 03:12:43.679993,3236,388
3155_19,2017-07-03 03:04:57.666460,2017-07-03 03:22:21.894529,2023,174
173_3,2017-07-03 03:04:58.603749,2017-07-03 03:10:43.632850,444,252
3235_11,2017-07-03 03:05:00.526152,2017-07-03 03:16:18.979870,3428,320
462_6,2017-07-03 03:05:02.122853,2017-07-03 03:12:15.112090,470,127
3458_13,2017-07-03 03:05:15.755278,2017-07-03 03:13:32.332538,3323,3331
e_3345_1,2017-07-03 03:05:32.207726,2017-07-03 03:28:53.287075,3374,281
e_3314_1,2017-07-03 03:05:35.654597,2017-07-03 03:19:11.424774,3427,427
e_384_1,2017-07-03 03:05:39.219318,2017-07-03 03:15:10.082397,2012,393
3422_1,2017-07-03 03:05:39.524450,2017-07-03 03:14:15.165404,3422,3232
e_3430_0,2017-07-03 03:05:44.640429,2017-07-03 03:13:52.012812,3078,401
3167_23,2017-07-03 03:05:56.445673,2017-07-03 03:14:15.745729,153,520
e_306_1,2017-07-03 03:06:09.086681,2017-07-03 03:08:20.273773,388,448
e_228_2,2017-07-03 03:06:09.484008,2017-07-03 03:14:23.071502,2005,314
281_11,2017-07-03 03:06:21.689843,2017-07-03 03:22:10.456456,281,3282
326_12,2017-07-03 03:06:25.641119,2017-07-03 03:16:35.404735,519,497
343_9,2017-07-03 03:06:28.551869,2017-07-03 03:18:33.294858,539,366
3536_19,2017-07-03 03:06:38.444818,2017-07-03 03:22:51.723379,3536,3325
296_14,2017-07-03 03:06:38.653578,2017-07-03 03:12:06.078572,3393,3422
151_12,2017-07-03 03:06:55.878345,2017-07-03 03:14:12.234337,528,167
3294_18,2017-07-03 03:06:56.529477,2017-07-03 03:35:08.366201,3171,195
2006_3,2017-07-03 03:07:13.372870,2017-07-03 03:19:58.667695,3323,3165
e_454_1,2017-07-03 03:07:16.704741,2017-07-03 03:09:39.824336,236,433
e_83_0,2017-07-03 03:07:17.223611,2017-07-03 03:20:21.657003,310,503
2003_17,2017-07-03 03:07:42.721573,2017-07-03 03:20:35.298040,3436,335
e_127_0,2017-07-03 03:07:47.686631,2017-07-03 03:17:37.982851,3325,522
e_3290_0,2017-07-03 03:07:49.318103,2017-07-03 03:11:23.255523,3288,3157
e_418_0,2017-07-03 03:07:51.011417,2017-07-03 03:12:00.131011,3403,3310
3412_8,2017-07-03 03:07:57.651285,2017-07-03 03:12:34.479175,296,412
459_20,2017-07-03 03:08:05.139739,2017-07-03 03:17:44.870912,358,320
3086_7,2017-07-03 03:08:08.474365,2017-07-03 03:20:31.295988,448,497
e_3345_0,2017-07-03 03:08:14.393118,2017-07-03 03:12:06.179239,355,251
e_3289_0,2017-07-03 03:08:18.343802,2017-07-03 03:18:31.154340,422,3508
379_8,2017-07-03 03:08:33.117359,2017-07-03 03:13:18.470534,236,285
e_224_1,2017-07-03 03:08:33.350681,2017-07-03 03:17:35.747010,3461,368
257_11,2017-07-03 03:09:01.638109,2017-07-03 03:11:41.180034,3635,523
e_459_1,2017-07-03 03:09:15.243419,2017-07-03 03:10:22.286365,304,534
406_12,2017-07-03 03:09:22.498562,2017-07-03 03:20:33.622304,368,285
356_2,2017-07-03 03:09:23.805957,2017-07-03 03:16:56.801388,384,83
3309_14,2017-07-03 03:09:29.751278,2017-07-03 03:15:37.116217,406,261
2006_11,2017-07-03 03:09:31.497420,2017-07-03 03:21:54.683991,345,326
3632_15,2017-07-03 03:09:44.107922,2017-07-03 03:14:09.826299,3328,3374
2002_4,2017-07-03 03:09:58.840028,2017-07-03 03:26:57.767835,504,519
308_13,2017-07-03 03:10:04.859063,2017-07-03 03:25:38.112828,387,388
3134_18,2017-07-03 03:10:12.650976,2017-07-03 03:18:15.010213,405,345
257_8,2017-07-03 03:10:12.879448,2017-07-03 03:18:21.832036,444,3259
e_3459_1,2017-07-03 03:10:13.177336,2017-07-03 03:13:42.125494,3224,238
e_459_1,2017-07-03 03:10:22.286365,2017-07-03 03:14:19.844135,534,304
