bike,start_time,end_time,start_st,end_st
3308_4,2017-07-19 16:47:23.372631,2017-07-19 16:49:38.445814,442,446
3236_13,2017-07-19 16:47:32.729902,2017-07-19 16:50:01.601931,442,446
278_4,2017-07-19 17:46:07.855302,2017-07-19 17:49:12.403348,3255,494
324_13,2017-07-19 17:53:38.814767,2017-07-19 17:57:07.344405,3255,3259
359_5,2017-07-19 19:41:08.158675,2017-07-19 19:43:57.999995,326,504
e_3464_1,2017-07-19 20:03:09.588009,2017-07-19 20:05:57.290286,432,326
3169_0,2017-07-19 20:32:12.976263,2017-07-19 20:35:38.125730,504,545
312_9,2017-07-19 21:14:11.461060,2017-07-19 21:17:14.473033,432,428
403_10,2017-07-19 21:30:28.978983,2017-07-19 21:32:18.541298,326,237
3192_4,2017-07-19 21:49:06.718159,2017-07-19 21:50:54.137308,511,433
3226_11,2017-07-19 21:49:07.337811,2017-07-19 21:51:36.236766,511,433
3302_4,2017-07-19 22:12:35.130012,2017-07-19 22:16:05.491881,317,394
3078_8,2017-07-19 23:14:16.145293,2017-07-19 23:16:21.506437,394,445
3447_10,2017-07-20 07:12:58.717607,2017-07-20 07:15:04.422524,3087,3091
383_7,2017-07-20 07:12:22.421257,2017-07-20 07:15:40.794872,3087,3091
339_4,2017-07-20 09:23:29.310222,2017-07-20 09:25:40.083898,3463,297
3338_4,2017-07-20 10:40:21.862546,2017-07-20 10:41:31.452182,316,376
334_10,2017-07-20 13:17:26.328694,2017-07-20 13:20:23.364624,146,330
3313_5,2017-07-20 13:32:17.171436,2017-07-20 13:34:21.594112,152,309
3346_6,2017-07-20 16:25:55.561135,2017-07-20 16:28:47.399798,146,330
496_9,2017-07-20 18:09:57.701887,2017-07-20 18:12:24.215569,3255,3259
236_18,2017-07-20 19:24:24.025679,2017-07-20 19:27:21.448053,353,83
314_10,2017-07-20 20:00:49.915952,2017-07-20 20:03:47.068189,317,326
3071_8,2017-07-20 20:01:58.449803,2017-07-20 20:06:24.682692,432,236
3213_6,2017-07-20 20:58:24.950510,2017-07-20 20:59:59.365922,326,504
261_7,2017-07-20 21:10:56.661902,2017-07-20 21:12:28.579258,326,236
402_9,2017-07-20 21:09:44.216520,2017-07-20 21:12:34.591051,326,236
3396_11,2017-07-20 21:13:15.925548,2017-07-20 21:16:52.906272,445,438
3445_13,2017-07-21 08:55:35.681470,2017-07-21 08:57:12.106714,3463,297
3054_3,2017-07-21 08:56:31.010364,2017-07-21 08:58:30.372412,297,3463
477_25,2017-07-21 08:57:00.364037,2017-07-21 08:58:34.067232,297,3463
3316_14,2017-07-21 09:01:50.335917,2017-07-21 09:03:46.904963,297,325
3092_6,2017-07-21 09:45:51.981611,2017-07-21 09:47:17.231645,3463,297
492_10,2017-07-21 09:45:52.452856,2017-07-21 09:47:26.515355,3463,297
3127_11,2017-07-21 09:56:59.489599,2017-07-21 09:58:46.173022,3463,297
3159_13,2017-07-21 09:57:41.993769,2017-07-21 10:01:11.730677,522,359
3508_3,2017-07-21 09:58:19.600203,2017-07-21 10:01:27.764741,456,3457
315_13,2017-07-21 10:02:39.229412,2017-07-21 10:05:33.522021,522,456
264_8,2017-07-21 10:09:14.330048,2017-07-21 10:11:30.534784,3466,3458
458_11,2017-07-21 10:10:10.160974,2017-07-21 10:12:20.762348,325,297
242_2,2017-07-21 11:02:14.424687,2017-07-21 11:06:32.243226,257,377
3332_2,2017-07-21 11:08:54.338391,2017-07-21 11:11:50.843483,2010,257
3325_7,2017-07-21 12:05:14.212280,2017-07-21 12:08:30.633082,3457,3132
3289_12,2017-07-21 19:31:13.225562,2017-07-21 19:33:37.261649,237,236
462_16,2017-07-21 19:31:31.134013,2017-07-21 19:34:11.596589,237,236
276_3,2017-07-21 19:49:28.520037,2017-07-21 19:51:16.461091,326,237
314_7,2017-07-21 21:34:52.931691,2017-07-21 21:36:59.396128,301,150
3100_17,2017-07-21 21:57:31.362627,2017-07-21 22:00:09.072542,511,445
3301_1,2017-07-21 22:48:15.302559,2017-07-21 22:50:05.058528,150,301
3360_9,2017-07-21 22:48:46.143339,2017-07-21 22:50:08.662006,150,301
3167_0,2017-07-21 23:07:50.205124,2017-07-21 23:12:06.620579,504,545
3125_6,2017-07-21 23:29:11.301763,2017-07-21 23:31:22.197426,237,236
450_24,2017-07-21 23:29:18.770430,2017-07-21 23:31:39.787461,237,236
3167_14,2017-07-22 08:27:43.306686,2017-07-22 08:30:10.053557,297,3463
3322_7,2017-07-22 09:43:33.225931,2017-07-22 09:45:12.683360,3016,3092
3121_3,2017-07-22 09:44:25.585097,2017-07-22 09:46:40.369424,3016,3092
3223_25,2017-07-22 13:01:10.210172,2017-07-22 13:04:03.399207,260,376
509_11,2017-07-22 16:46:05.346195,2017-07-22 16:50:25.385144,3016,3090
146_10,2017-07-22 18:13:40.719845,2017-07-22 18:15:02.650735,3259,494
3163_0,2017-07-22 18:17:05.714542,2017-07-22 18:19:41.597078,3092,2002
491_12,2017-07-22 19:11:26.090616,2017-07-22 19:14:21.833988,2002,3092
439_11,2017-07-22 21:06:32.294746,2017-07-22 21:08:14.721490,3091,3095
363_3,2017-07-22 21:08:35.885428,2017-07-22 21:10:20.711531,3103,3107
401_5,2017-07-23 10:28:12.277571,2017-07-23 10:32:06.270403,274,83
3063_2,2017-07-23 12:19:30.042603,2017-07-23 12:21:41.559314,3101,3107
3069_0,2017-07-23 12:22:37.832254,2017-07-23 12:26:42.753438,3107,3096
3135_13,2017-07-23 12:32:33.802072,2017-07-23 12:34:59.200010,3107,3096
324_21,2017-07-23 12:51:19.496830,2017-07-23 12:53:59.403153,3092,3107
492_9,2017-07-23 14:30:20.019824,2017-07-23 14:32:52.389311,3096,3102
3147_12,2017-07-23 14:35:11.223680,2017-07-23 14:38:35.046651,3090,3101
281_23,2017-07-23 14:56:06.639978,2017-07-23 14:58:19.297006,3096,3101
3083_2,2017-07-23 15:15:02.186296,2017-07-23 15:16:54.622693,3088,3090
362_26,2017-07-23 15:24:52.291876,2017-07-23 15:27:37.935642,3392,3344
3201_4,2017-07-23 15:25:27.377123,2017-07-23 15:29:40.166159,3392,3344
3173_5,2017-07-23 15:26:15.679492,2017-07-23 15:30:48.597887,3392,3344
454_1,2017-07-23 16:38:31.411696,2017-07-23 16:40:02.093527,3090,3088
3416_7,2017-07-23 16:41:15.810137,2017-07-23 16:44:49.861849,3407,3420
3391_7,2017-07-23 17:28:53.404335,2017-07-23 17:32:37.390567,3087,3456
3176_2,2017-07-24 10:58:56.429382,2017-07-24 11:00:33.820814,3408,3303
478_14,2017-07-24 10:59:22.101459,2017-07-24 11:01:42.472318,3408,3303
383_19,2017-07-24 11:58:49.691850,2017-07-24 12:03:30.869412,3016,3093
3462_6,2017-07-24 14:37:07.982096,2017-07-24 14:40:40.974075,315,259
526_18,2017-07-25 08:46:16.184807,2017-07-25 08:49:06.408853,430,418
3373_11,2017-07-25 10:14:12.726641,2017-07-25 10:16:08.413145,260,376
3353_12,2017-07-25 10:20:28.353660,2017-07-25 10:26:12.863862,414,407
3542_6,2017-07-25 12:51:49.512893,2017-07-25 12:54:51.009669,260,259
532_4,2017-07-25 13:18:25.047034,2017-07-25 13:21:21.071935,2008,304
446_2,2017-07-25 13:21:49.524988,2017-07-25 13:25:16.520129,316,351
476_17,2017-07-25 13:23:27.421377,2017-07-25 13:29:48.001436,351,195
3167_20,2017-07-25 14:54:30.483448,2017-07-25 14:56:40.759538,534,337
3462_18,2017-07-25 17:29:51.063431,2017-07-25 17:35:02.839196,3392,3347
345_16,2017-07-25 17:39:56.975969,2017-07-25 17:43:19.691557,494,442
3295_14,2017-07-25 19:39:46.020563,2017-07-25 19:42:51.611794,3408,3329
3172_6,2017-07-25 19:56:02.868932,2017-07-25 19:58:36.495154,3303,3408
494_17,2017-07-25 21:04:48.735355,2017-07-25 21:08:38.487773,326,237
3156_13,2017-07-25 21:59:46.007301,2017-07-25 22:02:54.896958,326,237
e_3390_0,2017-07-26 08:39:57.450581,2017-07-26 08:42:52.728040,359,456
3312_12,2017-07-26 17:22:05.105695,2017-07-26 17:24:43.185082,3255,494
3140_11,2017-07-26 17:22:20.198303,2017-07-26 17:25:01.760366,3255,494
321_9,2017-07-26 18:01:24.304935,2017-07-26 18:02:50.913449,297,483
3147_17,2017-07-26 20:42:06.834139,2017-07-26 20:46:11.540534,393,317
417_3,2017-07-26 20:44:05.485479,2017-07-26 20:47:31.273115,410,150
477_6,2017-07-26 20:49:22.503213,2017-07-26 20:56:10.130387,3392,3348
3338_8,2017-07-26 21:07:58.594633,2017-07-26 21:10:23.111499,326,237
3366_0,2017-07-26 21:20:51.596630,2017-07-26 21:22:35.991118,3371,3373
3049_8,2017-07-26 21:26:05.613164,2017-07-26 21:28:08.455924,394,317
232_9,2017-07-26 21:36:20.917737,2017-07-26 21:38:46.077091,317,411
3304_0,2017-07-26 21:36:55.709939,2017-07-26 21:40:14.525072,317,326
401_12,2017-07-26 21:55:05.183268,2017-07-26 21:58:49.689653,432,438
446_16,2017-07-26 22:20:37.169888,2017-07-26 22:24:43.714106,393,410
316_15,2017-07-26 22:19:59.264018,2017-07-26 22:25:00.782787,393,410
450_20,2017-07-26 23:32:49.701596,2017-07-26 23:35:04.755005,237,236
528_0,2017-07-26 23:32:37.464873,2017-07-26 23:35:42.764364,237,236
3285_9,2017-07-27 09:02:03.717144,2017-07-27 09:04:08.773755,3461,417
391_15,2017-07-27 09:01:20.738657,2017-07-27 09:04:17.380626,337,534
2023_9,2017-07-27 09:00:30.533252,2017-07-27 09:04:27.047657,3461,417
337_15,2017-07-27 09:15:58.032893,2017-07-27 09:19:28.188070,415,351
3166_6,2017-07-27 09:17:54.793989,2017-07-27 09:21:19.458715,415,351
3161_21,2017-07-27 13:48:19.064137,2017-07-27 13:52:08.487653,415,360
485_4,2017-07-27 13:49:06.226722,2017-07-27 13:52:50.447010,415,360
3466_8,2017-07-27 15:54:11.320248,2017-07-27 15:56:04.198899,79,320
520_13,2017-07-27 16:37:41.265211,2017-07-27 16:40:04.104262,249,152
346_12,2017-07-27 18:22:27.566705,2017-07-27 18:25:38.680241,3352,3353
3602_9,2017-07-27 19:09:53.897750,2017-07-27 19:12:39.708748,3255,494
3226_13,2017-07-27 19:41:23.080611,2017-07-27 19:43:40.810102,3303,3409
3452_16,2017-07-27 19:41:44.782749,2017-07-27 19:45:33.158364,326,504
79_3,2017-07-27 19:48:49.101700,2017-07-27 19:50:21.059946,326,236
3173_16,2017-07-27 19:56:35.155715,2017-07-27 20:02:44.554176,3353,3344
3462_5,2017-07-27 20:10:23.989301,2017-07-27 20:13:42.221487,326,237
3075_12,2017-07-27 20:12:33.664397,2017-07-27 20:14:52.409198,312,401
387_4,2017-07-27 20:20:10.687835,2017-07-27 20:22:30.187226,237,236
393_15,2017-07-27 20:21:49.979373,2017-07-27 20:24:07.324075,432,236
3100_9,2017-07-27 20:23:39.291616,2017-07-27 20:28:01.672305,432,428
3429_2,2017-07-27 20:50:45.552485,2017-07-27 20:53:20.949525,2003,545
285_19,2017-07-27 20:50:30.082069,2017-07-27 20:53:54.647865,2003,545
360_13,2017-07-27 21:16:16.860959,2017-07-27 21:19:22.145672,3632,445
3119_4,2017-07-27 21:57:23.809981,2017-07-27 22:00:00.399746,301,410
3459_11,2017-07-27 22:14:44.750842,2017-07-27 22:18:39.256118,326,236
397_3,2017-07-27 22:21:27.619897,2017-07-27 22:24:22.715692,439,3263
254_2,2017-07-28 08:17:06.782638,2017-07-28 08:19:15.164856,3090,3096
3436_14,2017-07-28 08:17:23.631258,2017-07-28 08:19:51.473737,3090,3096
312_13,2017-07-28 09:02:12.075065,2017-07-28 09:04:54.545006,309,249
501_9,2017-07-28 09:03:44.633770,2017-07-28 09:05:12.700630,309,249
3353_0,2017-07-28 09:18:38.104785,2017-07-28 09:20:48.409381,417,309
514_0,2017-07-28 10:20:59.481644,2017-07-28 10:26:04.821769,279,316
327_3,2017-07-28 11:29:46.190364,2017-07-28 11:33:20.293442,195,316
236_9,2017-07-28 17:00:33.941134,2017-07-28 17:05:02.609245,3255,3259
3165_12,2017-07-28 18:45:14.929288,2017-07-28 18:47:53.289504,438,236
195_10,2017-07-28 19:05:19.573999,2017-07-28 19:07:42.948043,438,236
402_12,2017-07-28 19:08:11.117083,2017-07-28 19:11:27.091015,3090,3101
528_2,2017-07-28 19:25:05.071126,2017-07-28 19:26:56.302236,471,539
410_15,2017-07-28 19:28:25.549350,2017-07-28 19:31:04.266069,539,2002
465_3,2017-07-28 19:45:06.844083,2017-07-28 19:47:37.918007,150,301
3073_4,2017-07-28 20:18:15.428764,2017-07-28 20:21:13.332411,312,401
164_4,2017-07-28 20:27:33.179238,2017-07-28 20:30:17.143933,237,483
3182_1,2017-07-28 20:33:21.409447,2017-07-28 20:35:24.693586,236,3263
531_6,2017-07-28 20:46:33.595314,2017-07-28 20:49:57.828450,445,504
3260_14,2017-07-28 20:58:41.907389,2017-07-28 21:00:31.996406,317,301
3063_1,2017-07-28 21:02:12.772958,2017-07-28 21:05:44.281657,326,2003
3304_2,2017-07-28 21:03:41.545972,2017-07-28 21:06:15.291082,326,2003
494_3,2017-07-28 21:05:26.738989,2017-07-28 21:08:16.062540,2003,545
315_7,2017-07-28 21:06:17.816668,2017-07-28 21:08:17.904101,2003,545
3632_13,2017-07-28 21:06:46.798109,2017-07-28 21:09:11.332737,2003,545
3368_11,2017-07-28 21:13:43.727666,2017-07-28 21:18:10.765478,511,317
500_4,2017-07-28 21:50:18.918045,2017-07-28 21:56:26.473452,394,410
3141_27,2017-07-28 22:02:28.587969,2017-07-28 22:06:31.893151,439,3263
3226_5,2017-07-28 22:04:52.667524,2017-07-28 22:07:41.633308,439,3263
3458_7,2017-07-28 22:07:52.132739,2017-07-28 22:13:13.292711,438,504
2006_15,2017-07-28 22:12:51.044785,2017-07-28 22:15:19.671869,2003,545
3347_9,2017-07-28 22:11:54.369946,2017-07-28 22:15:23.799838,504,545
3404_6,2017-07-28 22:16:08.036975,2017-07-28 22:18:42.414972,326,236
216_11,2017-07-28 22:42:19.540910,2017-07-28 22:45:27.985006,326,483
323_8,2017-07-28 22:42:20.542008,2017-07-28 22:45:35.924489,326,483
3046_4,2017-07-28 23:48:10.575666,2017-07-28 23:52:13.915306,3263,483
363_21,2017-07-28 23:55:06.439140,2017-07-28 23:59:54.830303,438,237
3161_7,2017-07-29 00:11:39.550919,2017-07-29 00:16:25.324501,394,445
496_22,2017-07-29 17:36:49.217066,2017-07-29 17:39:58.104077,494,442
3152_17,2017-07-29 18:00:47.111132,2017-07-29 18:03:09.539900,494,442
402_5,2017-07-29 18:37:04.726603,2017-07-29 18:40:21.112813,3255,3259
406_4,2017-07-29 19:45:14.196681,2017-07-29 19:47:31.022546,326,237
3407_0,2017-07-29 20:09:14.434202,2017-07-29 20:12:34.409314,445,317
445_9,2017-07-29 20:13:39.376625,2017-07-29 20:15:52.484387,504,545
531_11,2017-07-29 20:27:26.327678,2017-07-29 20:28:44.591428,539,3093
3172_7,2017-07-29 20:40:37.602663,2017-07-29 20:41:46.246782,317,393
483_13,2017-07-29 20:40:14.219972,2017-07-29 20:41:50.410547,317,393
3388_11,2017-07-29 20:39:37.000133,2017-07-29 20:41:51.872372,317,393
3065_8,2017-07-29 20:48:16.634860,2017-07-29 20:52:16.276024,432,326
260_1,2017-07-29 21:52:34.704736,2017-07-29 21:56:34.481242,326,237
3356_6,2017-07-29 22:45:58.846963,2017-07-29 22:48:07.946437,433,326
323_12,2017-07-30 12:24:37.998199,2017-07-30 12:26:44.777922,3344,3342
3500_14,2017-07-30 13:21:52.681248,2017-07-30 13:25:50.263715,3352,3340
516_3,2017-07-30 13:55:30.634930,2017-07-30 13:57:08.535198,3101,3107
120_6,2017-07-30 14:20:57.985823,2017-07-30 14:22:59.225394,3340,3337
173_18,2017-07-30 14:39:32.440742,2017-07-30 14:42:03.546116,3074,3068
399_2,2017-07-30 14:43:01.895005,2017-07-30 14:45:52.681097,3298,3408
361_15,2017-07-30 15:04:26.323952,2017-07-30 15:06:49.084544,3404,3405
355_14,2017-07-30 15:03:38.253633,2017-07-30 15:07:30.906864,3404,3405
152_6,2017-07-30 15:34:18.853255,2017-07-30 15:35:37.880735,3347,3344
347_1,2017-07-30 15:35:42.543293,2017-07-30 15:43:57.910512,3344,3353
430_3,2017-07-30 15:43:46.228394,2017-07-30 15:48:36.933305,321,414
127_14,2017-07-30 15:47:17.505683,2017-07-30 15:51:12.535546,3381,3373
3533_14,2017-07-30 15:52:07.768502,2017-07-30 15:55:54.336593,3421,3298
459_8,2017-07-30 15:59:56.908834,2017-07-30 16:04:02.481351,3377,3407
532_17,2017-07-30 16:32:23.385038,2017-07-30 16:37:08.257063,3340,3353
3459_4,2017-07-30 16:47:36.705024,2017-07-30 16:50:52.054394,3321,3422
2002_9,2017-07-30 18:04:16.379275,2017-07-30 18:08:45.666932,3308,3388
3494_10,2017-07-30 18:19:06.103933,2017-07-30 18:23:19.332317,3087,471
3463_11,2017-07-30 18:30:20.695035,2017-07-30 18:35:25.604521,3409,3408
3378_5,2017-07-30 18:56:51.942068,2017-07-30 18:59:50.119889,467,3414
372_10,2017-07-31 13:23:01.107079,2017-07-31 13:26:57.619356,414,430
2002_3,2017-07-31 13:29:44.643473,2017-07-31 13:34:02.633852,414,430
504_21,2017-07-31 13:34:05.153331,2017-07-31 13:38:36.693938,3344,3353
483_1,2017-07-31 13:39:41.872852,2017-07-31 13:41:30.237072,321,232
2001_5,2017-07-31 13:53:45.005663,2017-07-31 13:58:11.334538,430,321
3110_6,2017-07-31 14:27:50.578905,2017-07-31 14:34:27.421475,414,2001
3495_7,2017-07-31 14:28:27.640295,2017-07-31 14:34:52.869958,414,232
3306_5,2017-07-31 15:03:54.672661,2017-07-31 15:06:45.812842,3087,3096
303_12,2017-07-31 15:34:50.462320,2017-07-31 15:36:50.043297,3332,3377
2009_0,2017-07-31 15:38:28.157998,2017-07-31 15:42:41.180222,414,430
3148_4,2017-07-31 18:17:01.874726,2017-07-31 18:18:18.095765,3308,3408
3429_4,2017-07-31 19:40:34.046430,2017-07-31 19:44:55.425410,3409,3412
428_7,2017-07-31 20:14:02.904717,2017-07-31 20:17:04.176331,3408,3298
3435_10,2017-08-01 09:48:47.489640,2017-08-01 09:52:58.116128,417,330
3379_0,2017-08-01 09:47:39.319461,2017-08-01 09:52:58.865780,417,146
3042_6,2017-08-01 09:54:13.218192,2017-08-01 09:57:07.753402,330,320
3375_7,2017-08-01 10:09:08.925724,2017-08-01 10:12:01.615268,377,3474
336_2,2017-08-01 10:30:23.401940,2017-08-01 10:33:32.372667,426,249
281_13,2017-08-01 10:33:56.845211,2017-08-01 10:37:17.603172,249,248
3440_9,2017-08-01 11:21:08.829795,2017-08-01 11:24:54.498116,152,320
3309_12,2017-08-01 11:41:38.775370,2017-08-01 11:46:28.500252,249,426
3203_3,2017-08-01 11:42:01.940166,2017-08-01 11:47:19.064481,249,328
281_21,2017-08-01 13:37:48.966637,2017-08-01 13:42:09.259145,264,415
3136_10,2017-08-01 14:11:18.683142,2017-08-01 14:13:48.404606,360,316
359_3,2017-08-01 14:36:11.751269,2017-08-01 14:39:01.415170,337,415
3328_1,2017-08-01 14:40:19.129199,2017-08-01 14:44:13.214339,415,360
3096_19,2017-08-01 15:33:07.135848,2017-08-01 15:37:09.666927,320,146
319_12,2017-08-01 15:40:10.319311,2017-08-01 15:42:11.537954,146,248
3127_0,2017-08-01 16:14:43.037569,2017-08-01 16:18:37.461160,146,330
319_2,2017-08-01 16:38:00.786164,2017-08-01 16:41:32.409876,3255,3259
3177_31,2017-08-01 19:55:27.369250,2017-08-01 19:57:26.341936,236,3263
3386_10,2017-08-01 20:41:12.367407,2017-08-01 20:42:45.496141,3381,3384
174_13,2017-08-02 08:33:28.658155,2017-08-02 08:35:21.037566,3463,497
3096_16,2017-08-02 08:56:33.292667,2017-08-02 08:58:22.785314,3463,297
322_14,2017-08-02 08:56:32.742928,2017-08-02 08:58:31.783407,3463,297
3042_2,2017-08-02 09:09:53.180766,2017-08-02 09:11:47.260684,337,315
3379_14,2017-08-02 09:13:42.617757,2017-08-02 09:17:09.147604,359,522
427_22,2017-08-02 09:26:44.904305,2017-08-02 09:29:15.168888,3463,297
453_19,2017-08-02 09:27:15.838038,2017-08-02 09:29:17.044112,3463,297
262_9,2017-08-02 09:28:08.780428,2017-08-02 09:30:03.573589,3463,297
377_17,2017-08-02 10:05:43.570285,2017-08-02 10:08:04.050366,195,319
3361_11,2017-08-02 12:04:38.933431,2017-08-02 12:08:08.208068,309,426
239_8,2017-08-02 17:57:18.085906,2017-08-02 17:59:46.777463,3259,494
408_0,2017-08-02 19:17:08.483496,2017-08-02 19:18:18.497559,326,237
3226_1,2017-08-02 19:16:04.538015,2017-08-02 19:20:01.720614,326,237
3064_11,2017-08-02 20:00:39.746618,2017-08-02 20:03:40.601670,326,236
3143_10,2017-08-02 20:09:57.743796,2017-08-02 20:12:31.547453,3632,317
517_14,2017-08-02 20:09:00.757253,2017-08-02 20:13:32.565704,3632,317
3232_5,2017-08-02 20:27:36.649035,2017-08-02 20:30:18.402961,317,410
3050_9,2017-08-02 20:48:58.802763,2017-08-02 20:51:42.100907,432,317
3423_9,2017-08-02 20:50:19.183728,2017-08-02 20:51:53.564313,301,317
3418_8,2017-08-02 22:07:43.894544,2017-08-02 22:12:14.950119,237,438
3126_15,2017-08-03 09:05:42.055590,2017-08-03 09:08:57.046750,3087,3091
3437_9,2017-08-03 10:03:04.067102,2017-08-03 10:07:58.208963,3443,3458
3561_12,2017-08-03 10:24:15.608022,2017-08-03 10:29:13.483648,520,2023
346_3,2017-08-03 10:28:56.306419,2017-08-03 10:31:06.580427,2023,456
3167_7,2017-08-03 13:28:08.190663,2017-08-03 13:32:44.704270,79,248
3341_12,2017-08-03 15:22:52.107772,2017-08-03 15:24:50.784464,264,3489
321_13,2017-08-03 18:40:40.258513,2017-08-03 18:43:39.428399,438,326
359_2,2017-08-03 19:43:30.731302,2017-08-03 19:44:35.457213,433,326
3312_8,2017-08-03 20:03:15.899267,2017-08-03 20:04:33.466825,504,2003
2012_4,2017-08-03 20:09:34.533287,2017-08-03 20:14:58.977809,394,433
3116_16,2017-08-03 20:14:51.470192,2017-08-03 20:18:55.351970,433,445
3316_6,2017-08-03 20:21:03.787227,2017-08-03 20:22:49.695931,438,326
520_9,2017-08-03 20:24:15.381991,2017-08-03 20:27:18.967523,150,394
3059_1,2017-08-03 20:28:09.422849,2017-08-03 20:31:09.253697,317,410
487_17,2017-08-03 20:29:09.073069,2017-08-03 20:31:17.295130,394,393
435_2,2017-08-03 20:31:24.933454,2017-08-03 20:32:42.785812,393,150
3602_6,2017-08-03 20:32:02.930744,2017-08-03 20:33:49.252929,393,394
3438_3,2017-08-03 20:31:03.912906,2017-08-03 20:34:34.090712,410,400
3499_7,2017-08-03 20:40:38.669110,2017-08-03 20:45:10.435698,237,236
3186_3,2017-08-03 21:01:42.547045,2017-08-03 21:05:04.591922,445,394
168_16,2017-08-03 21:02:06.112429,2017-08-03 21:06:42.527909,445,394
3115_0,2017-08-03 21:23:51.234305,2017-08-03 21:27:05.540990,326,236
216_5,2017-08-03 21:45:25.251848,2017-08-03 21:48:16.467466,237,236
2008_1,2017-08-03 22:03:16.743865,2017-08-03 22:05:12.714519,438,326
247_4,2017-08-03 22:35:55.502943,2017-08-03 22:37:26.849191,433,326
3309_9,2017-08-03 22:36:16.497080,2017-08-03 22:37:55.295825,433,326
3160_1,2017-08-03 23:14:17.460162,2017-08-03 23:18:28.570872,302,432
3464_12,2017-08-04 09:31:25.138878,2017-08-04 09:35:18.555031,359,440
363_6,2017-08-04 10:54:50.797594,2017-08-04 10:59:03.861191,484,524
519_27,2017-08-04 15:09:45.634104,2017-08-04 15:11:16.691672,309,146
3125_4,2017-08-04 19:37:34.638801,2017-08-04 19:39:50.967951,326,237
e_393_1,2017-08-04 20:03:28.865686,2017-08-04 20:04:25.616101,393,150
3111_7,2017-08-04 21:35:42.785492,2017-08-04 21:38:30.419422,317,3632
3155_18,2017-08-04 21:48:38.292787,2017-08-04 21:52:21.780442,432,433
457_19,2017-08-04 22:23:47.428581,2017-08-04 22:26:53.921870,326,237
3164_19,2017-08-04 23:02:24.258932,2017-08-04 23:04:15.354514,2003,504
3290_6,2017-08-04 23:35:56.818432,2017-08-04 23:37:48.002924,438,326
3016_6,2017-08-04 23:38:08.454934,2017-08-04 23:40:00.802341,326,237
396_4,2017-08-05 11:35:45.055947,2017-08-05 11:38:16.774404,260,376
151_6,2017-08-05 13:05:58.071440,2017-08-05 13:07:56.557228,435,334
468_5,2017-08-05 17:47:42.756631,2017-08-05 17:50:15.127328,3259,494
523_0,2017-08-05 17:47:39.236353,2017-08-05 17:50:32.771261,3259,494
487_10,2017-08-05 20:07:38.206213,2017-08-05 20:09:42.956843,150,301
476_12,2017-08-05 20:08:37.078229,2017-08-05 20:09:59.963011,150,301
281_18,2017-08-05 21:08:11.336696,2017-08-05 21:10:20.247731,326,236
258_4,2017-08-05 21:07:49.605878,2017-08-05 21:10:47.547726,326,236
239_5,2017-08-05 21:45:11.544651,2017-08-05 21:46:34.569853,301,410
3464_13,2017-08-05 21:44:52.910940,2017-08-05 21:48:46.176421,150,410
3545_5,2017-08-06 11:47:20.365134,2017-08-06 11:49:58.426556,471,3087
495_6,2017-08-06 11:55:15.392595,2017-08-06 11:59:17.449323,3090,539
410_5,2017-08-06 12:47:00.411046,2017-08-06 12:49:23.562779,3096,3091
3407_9,2017-08-06 12:47:38.260825,2017-08-06 12:50:14.753098,3096,3091
3419_10,2017-08-06 13:00:46.582565,2017-08-06 13:03:26.354004,3093,3016
325_16,2017-08-06 13:30:41.386056,2017-08-06 13:33:28.900054,3103,3016
275_0,2017-08-06 13:30:09.588815,2017-08-06 13:36:12.556064,3103,3452
530_2,2017-08-06 13:56:34.539561,2017-08-06 13:58:45.447030,3090,3101
473_2,2017-08-06 14:16:45.775597,2017-08-06 14:19:04.755428,3101,3107
257_17,2017-08-06 14:25:00.844157,2017-08-06 14:29:04.981802,3105,3103
420_11,2017-08-06 14:24:31.468955,2017-08-06 14:31:34.327217,3344,3389
3049_1,2017-08-06 15:26:38.808780,2017-08-06 15:30:14.431923,3342,3353
285_10,2017-08-06 17:34:01.605365,2017-08-06 17:38:16.572833,430,321
473_10,2017-08-06 18:17:02.755082,2017-08-06 18:20:33.455808,3348,3392
3294_10,2017-08-06 18:43:22.234993,2017-08-06 18:47:14.982434,3087,3077
513_11,2017-08-06 19:04:33.701813,2017-08-06 19:09:45.375178,3087,471
482_3,2017-08-07 12:38:31.685860,2017-08-07 12:42:25.387416,3352,3353
2000_14,2017-08-07 12:53:42.553056,2017-08-07 12:58:31.930779,321,414
257_15,2017-08-07 12:54:54.981880,2017-08-07 12:58:41.829366,321,414
3313_1,2017-08-07 12:53:46.880277,2017-08-07 12:59:45.287628,321,414
3383_4,2017-08-07 13:27:29.972647,2017-08-07 13:32:59.712778,418,2000
3124_11,2017-08-07 13:49:20.966528,2017-08-07 13:51:24.307852,2000,321
478_13,2017-08-07 14:31:30.179020,2017-08-07 14:35:31.788638,3311,398
278_6,2017-08-07 15:12:31.921103,2017-08-07 15:15:38.532399,3389,3315
239_15,2017-08-07 16:04:41.830710,2017-08-07 16:07:08.685286,3407,3377
3258_2,2017-08-07 17:51:54.574188,2017-08-07 17:54:13.018672,3315,3321
3068_9,2017-08-08 08:16:59.250621,2017-08-08 08:19:17.951385,3087,3091
454_8,2017-08-08 09:10:09.742408,2017-08-08 09:11:47.175411,260,360
3312_0,2017-08-08 09:09:16.712493,2017-08-08 09:13:04.582700,260,360
258_10,2017-08-08 09:12:29.125962,2017-08-08 09:15:11.863020,496,253
